ticker,monday_date,friday_date,dte,type,yield_target,monday_close,contract_id,strike,moneyness_actual,premium_mark,bid,ask,spread_rel,delta,iv,yield_actual,friday_close,return_pct,assigned,intrinsic_at_expiry,premium_received_mark,premium_received_bid,assignment_pnl,net_pnl_mark,net_pnl_bid,capital_per_contract,pnl_pct_capital,p_mkt_success
ARQQ,2022-01-03,2022-01-07,4,CSP,0.035,20.51,ARQQ220107P00019000,19.0,0.0736226231106778,0.7,0.4,1.0,0.8571428571428572,-0.29488,1.60508,0.03684210526315789,18.65,-0.09068746952706008,True,0.3500000000000014,70.0,40.0,-35.00000000000014,34.99999999999986,4.999999999999858,1900.0,0.0026315789473683464,0.70512
ARQQ,2022-01-03,2022-01-07,4,CSP,0.04,20.51,ARQQ220107P00019000,19.0,0.0736226231106778,0.7,0.4,1.0,0.8571428571428572,-0.29488,1.60508,0.03684210526315789,18.65,-0.09068746952706008,True,0.3500000000000014,70.0,40.0,-35.00000000000014,34.99999999999986,4.999999999999858,1900.0,0.0026315789473683464,0.70512
ARQQ,2022-01-03,2022-01-07,4,CSP,0.045,20.51,ARQQ220107P00019000,19.0,0.0736226231106778,0.7,0.4,1.0,0.8571428571428572,-0.29488,1.60508,0.03684210526315789,18.65,-0.09068746952706008,True,0.3500000000000014,70.0,40.0,-35.00000000000014,34.99999999999986,4.999999999999858,1900.0,0.0026315789473683464,0.70512
ARQQ,2022-01-03,2022-01-07,4,CSP,0.05,20.51,ARQQ220107P00020000,20.0,0.024865919063871367,1.07,0.75,1.4,0.6074766355140185,-0.40651,1.54655,0.053500000000000006,18.65,-0.09068746952706008,True,1.3500000000000014,107.0,75.0,-135.00000000000014,-28.000000000000142,-60.00000000000014,2000.0,-0.030000000000000072,0.5934900000000001
ARQQ,2022-01-10,2022-01-14,4,CC,0.015,17.25,ARQQ220114C00019500,19.5,0.13043478260869557,0.22,0.1,0.35,1.1363636363636362,0.19047,1.24412,0.012753623188405797,17.2,-0.0028985507246377384,False,0.0,22.0,10.0,0.0,22.0,10.0,1725.0,0.005797101449275362,0.80953
ARQQ,2022-01-10,2022-01-14,4,CC,0.02,17.25,ARQQ220114C00019000,19.0,0.10144927536231885,0.3,0.25,0.35,0.33333333333333326,0.24523,1.2246,0.017391304347826087,17.2,-0.0028985507246377384,False,0.0,30.0,25.0,0.0,30.0,25.0,1725.0,0.014492753623188406,0.7547699999999999
ARQQ,2022-01-10,2022-01-14,4,CSP,0.01,17.25,ARQQ220114P00014000,14.0,0.18840579710144922,0.17,0.05,0.3,1.4705882352941175,-0.10599,1.72215,0.012142857142857144,17.2,-0.0028985507246377384,False,0.0,17.0,5.0,0.0,17.0,5.0,1400.0,0.0035714285714285713,0.89401
ARQQ,2022-01-10,2022-01-14,4,CSP,0.015,17.25,ARQQ220114P00014000,14.0,0.18840579710144922,0.17,0.05,0.3,1.4705882352941175,-0.10599,1.72215,0.012142857142857144,17.2,-0.0028985507246377384,False,0.0,17.0,5.0,0.0,17.0,5.0,1400.0,0.0035714285714285713,0.89401
ARQQ,2022-01-10,2022-01-14,4,CSP,0.025,17.25,ARQQ220114P00015000,15.0,0.13043478260869568,0.4,0.2,0.6,0.9999999999999999,-0.20161,1.8002,0.02666666666666667,17.2,-0.0028985507246377384,False,0.0,40.0,20.0,0.0,40.0,20.0,1500.0,0.013333333333333334,0.7983899999999999
ARQQ,2022-01-10,2022-01-14,4,CSP,0.03,17.25,ARQQ220114P00015000,15.0,0.13043478260869568,0.4,0.2,0.6,0.9999999999999999,-0.20161,1.8002,0.02666666666666667,17.2,-0.0028985507246377384,False,0.0,40.0,20.0,0.0,40.0,20.0,1500.0,0.013333333333333334,0.7983899999999999
ARQQ,2022-01-10,2022-01-14,4,CSP,0.035,17.25,ARQQ220114P00015500,15.5,0.10144927536231885,0.57,0.3,0.85,0.9649122807017545,-0.25723,1.83922,0.036774193548387096,17.2,-0.0028985507246377384,False,0.0,56.99999999999999,30.0,0.0,56.99999999999999,30.0,1550.0,0.01935483870967742,0.7427699999999999
ARQQ,2022-01-10,2022-01-14,4,CSP,0.04,17.25,ARQQ220114P00016000,16.0,0.07246376811594202,0.68,0.55,0.8,0.3676470588235294,-0.30657,1.73191,0.0425,17.2,-0.0028985507246377384,False,0.0,68.0,55.00000000000001,0.0,68.0,55.00000000000001,1600.0,0.034375,0.69343
ARQQ,2022-01-10,2022-01-14,4,CSP,0.045,17.25,ARQQ220114P00016000,16.0,0.07246376811594202,0.68,0.55,0.8,0.3676470588235294,-0.30657,1.73191,0.0425,17.2,-0.0028985507246377384,False,0.0,68.0,55.00000000000001,0.0,68.0,55.00000000000001,1600.0,0.034375,0.69343
ARQQ,2022-01-10,2022-01-14,4,CSP,0.05,17.25,ARQQ220114P00016000,16.0,0.07246376811594202,0.68,0.55,0.8,0.3676470588235294,-0.30657,1.73191,0.0425,17.2,-0.0028985507246377384,False,0.0,68.0,55.00000000000001,0.0,68.0,55.00000000000001,1600.0,0.034375,0.69343
ARQQ,2022-01-24,2022-01-28,4,CC,0.01,16.49,ARQQ220128C00019000,19.0,0.15221346270466962,0.2,0.05,0.35,1.4999999999999998,0.17198,1.33192,0.012128562765312313,15.14,-0.08186779866585803,False,0.0,20.0,5.0,0.0,20.0,5.0,1648.9999999999998,0.003032140691328078,0.82802
ARQQ,2022-01-24,2022-01-28,4,CC,0.015,16.49,ARQQ220128C00018500,18.5,0.12189205579138873,0.22,0.1,0.35,1.1363636363636362,0.20025,1.21485,0.013341419041843543,15.14,-0.08186779866585803,False,0.0,22.0,10.0,0.0,22.0,10.0,1648.9999999999998,0.006064281382656156,0.79975
ARQQ,2022-01-24,2022-01-28,4,CC,0.025,16.49,ARQQ220128C00017500,17.5,0.06124924196482717,0.45,0.25,0.65,0.888888888888889,0.34319,1.21485,0.027289266221952702,15.14,-0.08186779866585803,False,0.0,45.0,25.0,0.0,45.0,25.0,1648.9999999999998,0.01516070345664039,0.65681
ARQQ,2022-01-24,2022-01-28,4,CC,0.03,16.49,ARQQ220128C00017000,17.0,0.030927835051546504,0.47,0.2,0.75,1.170212765957447,0.40445,0.99046,0.02850212249848393,15.14,-0.08186779866585803,False,0.0,47.0,20.0,0.0,47.0,20.0,1648.9999999999998,0.012128562765312313,0.59555
ARQQ,2022-01-24,2022-01-28,4,CC,0.035,16.49,ARQQ220128C00017000,17.0,0.030927835051546504,0.47,0.2,0.75,1.170212765957447,0.40445,0.99046,0.02850212249848393,15.14,-0.08186779866585803,False,0.0,47.0,20.0,0.0,47.0,20.0,1648.9999999999998,0.012128562765312313,0.59555
ARQQ,2022-01-24,2022-01-28,4,CSP,0.015,16.49,ARQQ220128P00014000,14.0,0.15100060642813817,0.22,0.15,0.3,0.6818181818181818,-0.14372,1.59533,0.015714285714285715,15.14,-0.08186779866585803,False,0.0,22.0,15.0,0.0,22.0,15.0,1400.0,0.010714285714285714,0.85628
ARQQ,2022-01-24,2022-01-28,4,CSP,0.02,16.49,ARQQ220128P00014000,14.0,0.15100060642813817,0.22,0.15,0.3,0.6818181818181818,-0.14372,1.59533,0.015714285714285715,15.14,-0.08186779866585803,False,0.0,22.0,15.0,0.0,22.0,15.0,1400.0,0.010714285714285714,0.85628
ARQQ,2022-01-24,2022-01-28,4,CSP,0.045,16.49,ARQQ220128P00015000,15.0,0.09035779260157661,0.75,0.35,1.15,1.0666666666666667,-0.29344,2.08312,0.05,15.14,-0.08186779866585803,False,0.0,75.0,35.0,0.0,75.0,35.0,1500.0,0.023333333333333334,0.7065600000000001
ARQQ,2022-01-24,2022-01-28,4,CSP,0.05,16.49,ARQQ220128P00015000,15.0,0.09035779260157661,0.75,0.35,1.15,1.0666666666666667,-0.29344,2.08312,0.05,15.14,-0.08186779866585803,False,0.0,75.0,35.0,0.0,75.0,35.0,1500.0,0.023333333333333334,0.7065600000000001
ARQQ,2022-01-31,2022-02-04,4,CC,0.01,15.48,ARQQ220204C00016500,16.5,0.06589147286821695,0.17,0.05,0.3,1.4705882352941175,0.23433,0.79535,0.010981912144702843,14.99,-0.03165374677002586,False,0.0,17.0,5.0,0.0,17.0,5.0,1548.0,0.003229974160206718,0.76567
ARQQ,2022-01-31,2022-02-04,4,CC,0.03,15.48,ARQQ220204C00016000,16.0,0.03359173126614978,0.55,0.1,1.0,1.6363636363636362,0.42019,1.19534,0.03552971576227391,14.99,-0.03165374677002586,False,0.0,55.00000000000001,10.0,0.0,55.00000000000001,10.0,1548.0,0.006459948320413436,0.5798099999999999
ARQQ,2022-01-31,2022-02-04,4,CC,0.035,15.48,ARQQ220204C00016000,16.0,0.03359173126614978,0.55,0.1,1.0,1.6363636363636362,0.42019,1.19534,0.03552971576227391,14.99,-0.03165374677002586,False,0.0,55.00000000000001,10.0,0.0,55.00000000000001,10.0,1548.0,0.006459948320413436,0.5798099999999999
ARQQ,2022-01-31,2022-02-04,4,CC,0.04,15.48,ARQQ220204C00016000,16.0,0.03359173126614978,0.55,0.1,1.0,1.6363636363636362,0.42019,1.19534,0.03552971576227391,14.99,-0.03165374677002586,False,0.0,55.00000000000001,10.0,0.0,55.00000000000001,10.0,1548.0,0.006459948320413436,0.5798099999999999
ARQQ,2022-01-31,2022-02-04,4,CC,0.045,15.48,ARQQ220204C00015500,15.5,0.0012919896640826156,0.78,0.25,1.3,1.3461538461538463,0.52157,1.2246,0.050387596899224806,14.99,-0.03165374677002586,False,0.0,78.0,25.0,0.0,78.0,25.0,1548.0,0.01614987080103359,0.47843
ARQQ,2022-01-31,2022-02-04,4,CC,0.05,15.48,ARQQ220204C00015500,15.5,0.0012919896640826156,0.78,0.25,1.3,1.3461538461538463,0.52157,1.2246,0.050387596899224806,14.99,-0.03165374677002586,False,0.0,78.0,25.0,0.0,78.0,25.0,1548.0,0.01614987080103359,0.47843
ARQQ,2022-02-07,2022-02-11,4,CC,0.025,14.31,ARQQ220211C00015000,15.0,0.048218029350104885,0.42,0.1,0.75,1.5476190476190477,0.37272,1.16607,0.029350104821802933,14.08,-0.01607267645003496,False,0.0,42.0,10.0,0.0,42.0,10.0,1431.0,0.0069881201956673656,0.6272800000000001
ARQQ,2022-02-07,2022-02-11,4,CC,0.03,14.31,ARQQ220211C00015000,15.0,0.048218029350104885,0.42,0.1,0.75,1.5476190476190477,0.37272,1.16607,0.029350104821802933,14.08,-0.01607267645003496,False,0.0,42.0,10.0,0.0,42.0,10.0,1431.0,0.0069881201956673656,0.6272800000000001
ARQQ,2022-02-07,2022-02-11,4,CC,0.035,14.31,ARQQ220211C00014500,14.5,0.01327742837176804,0.55,0.3,0.8,0.9090909090909091,0.47532,1.06851,0.03843466107617051,14.08,-0.01607267645003496,False,0.0,55.00000000000001,30.0,0.0,55.00000000000001,30.0,1431.0,0.020964360587002098,0.52468
ARQQ,2022-02-07,2022-02-11,4,CC,0.04,14.31,ARQQ220211C00014500,14.5,0.01327742837176804,0.55,0.3,0.8,0.9090909090909091,0.47532,1.06851,0.03843466107617051,14.08,-0.01607267645003496,False,0.0,55.00000000000001,30.0,0.0,55.00000000000001,30.0,1431.0,0.020964360587002098,0.52468
ARQQ,2022-02-07,2022-02-11,4,CC,0.045,14.31,ARQQ220211C00014500,14.5,0.01327742837176804,0.55,0.3,0.8,0.9090909090909091,0.47532,1.06851,0.03843466107617051,14.08,-0.01607267645003496,False,0.0,55.00000000000001,30.0,0.0,55.00000000000001,30.0,1431.0,0.020964360587002098,0.52468
ARQQ,2022-02-07,2022-02-11,4,CC,0.05,14.31,ARQQ220211C00014500,14.5,0.01327742837176804,0.55,0.3,0.8,0.9090909090909091,0.47532,1.06851,0.03843466107617051,14.08,-0.01607267645003496,False,0.0,55.00000000000001,30.0,0.0,55.00000000000001,30.0,1431.0,0.020964360587002098,0.52468
ARQQ,2022-02-07,2022-02-11,4,CSP,0.02,14.31,ARQQ220211P00012500,12.5,0.12648497554157934,0.25,0.05,0.45,1.6,-0.18223,1.56606,0.02,14.08,-0.01607267645003496,False,0.0,25.0,5.0,0.0,25.0,5.0,1250.0,0.004,0.81777
ARQQ,2022-02-07,2022-02-11,4,CSP,0.025,14.31,ARQQ220211P00013000,13.0,0.09154437456324249,0.38,0.1,0.65,1.4473684210526316,-0.25117,1.5563,0.02923076923076923,14.08,-0.01607267645003496,False,0.0,38.0,10.0,0.0,38.0,10.0,1300.0,0.007692307692307693,0.74883
ARQQ,2022-02-07,2022-02-11,4,CSP,0.03,14.31,ARQQ220211P00013000,13.0,0.09154437456324249,0.38,0.1,0.65,1.4473684210526316,-0.25117,1.5563,0.02923076923076923,14.08,-0.01607267645003496,False,0.0,38.0,10.0,0.0,38.0,10.0,1300.0,0.007692307692307693,0.74883
ARQQ,2022-02-07,2022-02-11,4,CSP,0.035,14.31,ARQQ220211P00013000,13.0,0.09154437456324249,0.38,0.1,0.65,1.4473684210526316,-0.25117,1.5563,0.02923076923076923,14.08,-0.01607267645003496,False,0.0,38.0,10.0,0.0,38.0,10.0,1300.0,0.007692307692307693,0.74883
ARQQ,2022-02-07,2022-02-11,4,CSP,0.045,14.31,ARQQ220211P00014000,14.0,0.021663172606568915,0.72,0.45,1.0,0.763888888888889,-0.41317,1.4685,0.05142857142857143,14.08,-0.01607267645003496,False,0.0,72.0,45.0,0.0,72.0,45.0,1400.0,0.03214285714285714,0.58683
ARQQ,2022-02-07,2022-02-11,4,CSP,0.05,14.31,ARQQ220211P00014000,14.0,0.021663172606568915,0.72,0.45,1.0,0.763888888888889,-0.41317,1.4685,0.05142857142857143,14.08,-0.01607267645003496,False,0.0,72.0,45.0,0.0,72.0,45.0,1400.0,0.03214285714285714,0.58683
ARQQ,2022-02-14,2022-02-18,4,CC,0.01,14.7,ARQQ220218C00016000,16.0,0.08843537414965996,0.15,0.1,0.2,0.6666666666666667,0.20064,0.91242,0.010204081632653062,14.89,0.012925170068027292,False,0.0,15.0,10.0,0.0,15.0,10.0,1470.0,0.006802721088435374,0.79936
ARQQ,2022-02-14,2022-02-18,4,CC,0.015,14.7,ARQQ220218C00015500,15.5,0.054421768707483054,0.2,0.05,0.35,1.4999999999999998,0.27601,0.79535,0.01360544217687075,14.89,0.012925170068027292,False,0.0,20.0,5.0,0.0,20.0,5.0,1470.0,0.003401360544217687,0.72399
ARQQ,2022-02-14,2022-02-18,4,CC,0.025,14.7,ARQQ220218C00015000,15.0,0.020408163265306145,0.38,0.2,0.55,0.9210526315789475,0.42563,0.83437,0.025850340136054424,14.89,0.012925170068027292,False,0.0,38.0,20.0,0.0,38.0,20.0,1470.0,0.013605442176870748,0.57437
ARQQ,2022-02-14,2022-02-18,4,CC,0.03,14.7,ARQQ220218C00015000,15.0,0.020408163265306145,0.38,0.2,0.55,0.9210526315789475,0.42563,0.83437,0.025850340136054424,14.89,0.012925170068027292,False,0.0,38.0,20.0,0.0,38.0,20.0,1470.0,0.013605442176870748,0.57437
ARQQ,2022-02-14,2022-02-18,4,CSP,0.01,14.7,ARQQ220218P00012500,12.5,0.14965986394557818,0.15,0.1,0.2,0.6666666666666667,-0.12617,1.44899,0.012,14.89,0.012925170068027292,False,0.0,15.0,10.0,0.0,15.0,10.0,1250.0,0.008,0.87383
ARQQ,2022-02-14,2022-02-18,4,CSP,0.015,14.7,ARQQ220218P00013000,13.0,0.11564625850340127,0.17,0.05,0.3,1.4705882352941175,-0.15818,1.25387,0.013076923076923078,14.89,0.012925170068027292,False,0.0,17.0,5.0,0.0,17.0,5.0,1300.0,0.0038461538461538464,0.84182
ARQQ,2022-02-14,2022-02-18,4,CSP,0.03,14.7,ARQQ220218P00014000,14.0,0.04761904761904756,0.45,0.35,0.55,0.4444444444444446,-0.33091,1.25387,0.03214285714285715,14.89,0.012925170068027292,False,0.0,45.0,35.0,0.0,45.0,35.0,1400.0,0.025,0.66909
ARQQ,2022-02-14,2022-02-18,4,CSP,0.035,14.7,ARQQ220218P00014000,14.0,0.04761904761904756,0.45,0.35,0.55,0.4444444444444446,-0.33091,1.25387,0.03214285714285715,14.89,0.012925170068027292,False,0.0,45.0,35.0,0.0,45.0,35.0,1400.0,0.025,0.66909
ARQQ,2022-02-14,2022-02-18,4,CSP,0.04,14.7,ARQQ220218P00014500,14.5,0.013605442176870652,0.68,0.5,0.85,0.5147058823529411,-0.43271,1.27338,0.04689655172413793,14.89,0.012925170068027292,False,0.0,68.0,50.0,0.0,68.0,50.0,1450.0,0.034482758620689655,0.5672900000000001
ARQQ,2022-02-14,2022-02-18,4,CSP,0.045,14.7,ARQQ220218P00014500,14.5,0.013605442176870652,0.68,0.5,0.85,0.5147058823529411,-0.43271,1.27338,0.04689655172413793,14.89,0.012925170068027292,False,0.0,68.0,50.0,0.0,68.0,50.0,1450.0,0.034482758620689655,0.5672900000000001
ARQQ,2022-02-14,2022-02-18,4,CSP,0.05,14.7,ARQQ220218P00014500,14.5,0.013605442176870652,0.68,0.5,0.85,0.5147058823529411,-0.43271,1.27338,0.04689655172413793,14.89,0.012925170068027292,False,0.0,68.0,50.0,0.0,68.0,50.0,1450.0,0.034482758620689655,0.5672900000000001
ARQQ,2022-02-28,2022-03-04,4,CC,0.015,15.95,ARQQ220304C00017500,17.5,0.09717868338557989,0.25,0.05,0.45,1.6,0.23585,1.1368,0.015673981191222573,15.03,-0.057680250783699094,False,0.0,25.0,5.0,0.0,25.0,5.0,1595.0,0.003134796238244514,0.76415
ARQQ,2022-02-28,2022-03-04,4,CC,0.02,15.95,ARQQ220304C00017500,17.5,0.09717868338557989,0.25,0.05,0.45,1.6,0.23585,1.1368,0.015673981191222573,15.03,-0.057680250783699094,False,0.0,25.0,5.0,0.0,25.0,5.0,1595.0,0.003134796238244514,0.76415
ARQQ,2022-02-28,2022-03-04,4,CSP,0.02,15.95,ARQQ220304P00014000,14.0,0.12225705329153602,0.33,0.05,0.6,1.6666666666666663,-0.1994,1.64411,0.023571428571428573,15.03,-0.057680250783699094,False,0.0,33.0,5.0,0.0,33.0,5.0,1400.0,0.0035714285714285713,0.8006
ARQQ,2022-02-28,2022-03-04,4,CSP,0.025,15.95,ARQQ220304P00014000,14.0,0.12225705329153602,0.33,0.05,0.6,1.6666666666666663,-0.1994,1.64411,0.023571428571428573,15.03,-0.057680250783699094,False,0.0,33.0,5.0,0.0,33.0,5.0,1400.0,0.0035714285714285713,0.8006
ARQQ,2022-02-28,2022-03-04,4,CSP,0.03,15.95,ARQQ220304P00014000,14.0,0.12225705329153602,0.33,0.05,0.6,1.6666666666666663,-0.1994,1.64411,0.023571428571428573,15.03,-0.057680250783699094,False,0.0,33.0,5.0,0.0,33.0,5.0,1400.0,0.0035714285714285713,0.8006
ARQQ,2022-03-07,2022-03-11,4,CSP,0.02,14.09,ARQQ220311P00012000,12.0,0.1483321504613201,0.23,0.05,0.4,1.5217391304347827,-0.15995,1.69289,0.01916666666666667,12.72,-0.09723207948899926,False,0.0,23.0,5.0,0.0,23.0,5.0,1200.0,0.004166666666666667,0.84005
ARQQ,2022-03-07,2022-03-11,4,CSP,0.025,14.09,ARQQ220311P00012500,12.5,0.11284599006387508,0.35,0.05,0.65,1.7142857142857144,-0.22234,1.69289,0.027999999999999997,12.72,-0.09723207948899926,False,0.0,35.0,5.0,0.0,35.0,5.0,1250.0,0.004,0.77766
ARQQ,2022-03-07,2022-03-11,4,CSP,0.03,14.09,ARQQ220311P00012500,12.5,0.11284599006387508,0.35,0.05,0.65,1.7142857142857144,-0.22234,1.69289,0.027999999999999997,12.72,-0.09723207948899926,False,0.0,35.0,5.0,0.0,35.0,5.0,1250.0,0.004,0.77766
ARQQ,2022-03-07,2022-03-11,4,CSP,0.035,14.09,ARQQ220311P00012500,12.5,0.11284599006387508,0.35,0.05,0.65,1.7142857142857144,-0.22234,1.69289,0.027999999999999997,12.72,-0.09723207948899926,False,0.0,35.0,5.0,0.0,35.0,5.0,1250.0,0.004,0.77766
ARQQ,2022-03-14,2022-03-18,4,CC,0.01,15.63,ARQQ220318C00017500,17.5,0.11964171465131157,0.17,0.15,0.2,0.2941176470588236,0.18204,1.11729,0.010876519513755598,17.54,0.12220089571337156,True,0.03999999999999915,17.0,15.0,-3.9999999999999147,13.000000000000085,11.000000000000085,1563.0,0.007037747920665442,0.81796
ARQQ,2022-03-14,2022-03-18,4,CC,0.02,15.63,ARQQ220318C00016500,16.5,0.05566218809980805,0.35,0.2,0.5,0.8571428571428572,0.33059,1.049,0.02239283429302623,17.54,0.12220089571337156,True,1.0399999999999991,35.0,20.0,-103.99999999999991,-68.99999999999991,-83.99999999999991,1563.0,-0.0537428023032629,0.6694100000000001
ARQQ,2022-03-14,2022-03-18,4,CC,0.025,15.63,ARQQ220318C00016500,16.5,0.05566218809980805,0.35,0.2,0.5,0.8571428571428572,0.33059,1.049,0.02239283429302623,17.54,0.12220089571337156,True,1.0399999999999991,35.0,20.0,-103.99999999999991,-68.99999999999991,-83.99999999999991,1563.0,-0.0537428023032629,0.6694100000000001
ARQQ,2022-03-14,2022-03-18,4,CC,0.03,15.63,ARQQ220318C00016000,16.0,0.023672424824056293,0.47,0.35,0.6,0.5319148936170213,0.42886,0.97095,0.030070377479206652,17.54,0.12220089571337156,True,1.5399999999999991,47.0,35.0,-153.99999999999991,-106.99999999999991,-118.99999999999991,1563.0,-0.07613563659628914,0.57114
ARQQ,2022-03-14,2022-03-18,4,CC,0.035,15.63,ARQQ220318C00016000,16.0,0.023672424824056293,0.47,0.35,0.6,0.5319148936170213,0.42886,0.97095,0.030070377479206652,17.54,0.12220089571337156,True,1.5399999999999991,47.0,35.0,-153.99999999999991,-106.99999999999991,-118.99999999999991,1563.0,-0.07613563659628914,0.57114
ARQQ,2022-03-14,2022-03-18,4,CC,0.04,15.63,ARQQ220318C00016000,16.0,0.023672424824056293,0.47,0.35,0.6,0.5319148936170213,0.42886,0.97095,0.030070377479206652,17.54,0.12220089571337156,True,1.5399999999999991,47.0,35.0,-153.99999999999991,-106.99999999999991,-118.99999999999991,1563.0,-0.07613563659628914,0.57114
ARQQ,2022-03-14,2022-03-18,4,CSP,0.01,15.63,ARQQ220318P00012500,12.5,0.20025591810620602,0.12,0.05,0.2,1.2500000000000002,-0.08749,1.68313,0.0096,17.54,0.12220089571337156,False,0.0,12.0,5.0,0.0,12.0,5.0,1250.0,0.004,0.91251
ARQQ,2022-03-14,2022-03-18,4,CSP,0.015,15.63,ARQQ220318P00013000,13.0,0.16826615483045426,0.15,0.05,0.25,1.3333333333333335,-0.11268,1.5563,0.011538461538461537,17.54,0.12220089571337156,False,0.0,15.0,5.0,0.0,15.0,5.0,1300.0,0.0038461538461538464,0.88732
ARQQ,2022-03-14,2022-03-18,4,CSP,0.02,15.63,ARQQ220318P00014000,14.0,0.10428662827895074,0.33,0.2,0.45,0.7575757575757576,-0.21744,1.49777,0.023571428571428573,17.54,0.12220089571337156,False,0.0,33.0,20.0,0.0,33.0,20.0,1400.0,0.014285714285714285,0.78256
ARQQ,2022-03-14,2022-03-18,4,CSP,0.025,15.63,ARQQ220318P00014000,14.0,0.10428662827895074,0.33,0.2,0.45,0.7575757575757576,-0.21744,1.49777,0.023571428571428573,17.54,0.12220089571337156,False,0.0,33.0,20.0,0.0,33.0,20.0,1400.0,0.014285714285714285,0.78256
ARQQ,2022-03-14,2022-03-18,4,CSP,0.03,15.63,ARQQ220318P00014000,14.0,0.10428662827895074,0.33,0.2,0.45,0.7575757575757576,-0.21744,1.49777,0.023571428571428573,17.54,0.12220089571337156,False,0.0,33.0,20.0,0.0,33.0,20.0,1400.0,0.014285714285714285,0.78256
ARQQ,2022-03-14,2022-03-18,4,CSP,0.04,15.63,ARQQ220318P00015000,15.0,0.040307101727447225,0.68,0.5,0.85,0.5147058823529411,-0.36706,1.50752,0.04533333333333334,17.54,0.12220089571337156,False,0.0,68.0,50.0,0.0,68.0,50.0,1500.0,0.03333333333333333,0.6329400000000001
ARQQ,2022-03-14,2022-03-18,4,CSP,0.045,15.63,ARQQ220318P00015000,15.0,0.040307101727447225,0.68,0.5,0.85,0.5147058823529411,-0.36706,1.50752,0.04533333333333334,17.54,0.12220089571337156,False,0.0,68.0,50.0,0.0,68.0,50.0,1500.0,0.03333333333333333,0.6329400000000001
ARQQ,2022-03-14,2022-03-18,4,CSP,0.05,15.63,ARQQ220318P00015000,15.0,0.040307101727447225,0.68,0.5,0.85,0.5147058823529411,-0.36706,1.50752,0.04533333333333334,17.54,0.12220089571337156,False,0.0,68.0,50.0,0.0,68.0,50.0,1500.0,0.03333333333333333,0.6329400000000001
ARQQ,2022-03-21,2022-03-25,4,CC,0.015,16.29,ARQQ220325C00018000,18.0,0.1049723756906078,0.22,0.1,0.35,1.1363636363636362,0.21341,1.11729,0.013505217925107428,17.02,0.044812768569674644,False,0.0,22.0,10.0,0.0,22.0,10.0,1629.0,0.006138735420503376,0.78659
ARQQ,2022-03-21,2022-03-25,4,CC,0.02,16.29,ARQQ220325C00017500,17.5,0.074278698588091,0.28,0.2,0.35,0.5357142857142856,0.27297,1.03924,0.017188459177409455,17.02,0.044812768569674644,False,0.0,28.000000000000004,20.0,0.0,28.000000000000004,20.0,1629.0,0.012277470841006752,0.7270300000000001
ARQQ,2022-03-21,2022-03-25,4,CC,0.025,16.29,ARQQ220325C00017000,17.0,0.04358502148557397,0.47,0.3,0.65,0.7446808510638299,0.37982,1.11729,0.028852056476365868,17.02,0.044812768569674644,True,0.019999999999999574,47.0,30.0,-1.9999999999999574,45.00000000000004,28.000000000000043,1629.0,0.01718845917740948,0.62018
ARQQ,2022-03-21,2022-03-25,4,CC,0.03,16.29,ARQQ220325C00017000,17.0,0.04358502148557397,0.47,0.3,0.65,0.7446808510638299,0.37982,1.11729,0.028852056476365868,17.02,0.044812768569674644,True,0.019999999999999574,47.0,30.0,-1.9999999999999574,45.00000000000004,28.000000000000043,1629.0,0.01718845917740948,0.62018
ARQQ,2022-03-21,2022-03-25,4,CC,0.035,16.29,ARQQ220325C00017000,17.0,0.04358502148557397,0.47,0.3,0.65,0.7446808510638299,0.37982,1.11729,0.028852056476365868,17.02,0.044812768569674644,True,0.019999999999999574,47.0,30.0,-1.9999999999999574,45.00000000000004,28.000000000000043,1629.0,0.01718845917740948,0.62018
ARQQ,2022-03-21,2022-03-25,4,CSP,0.015,16.29,ARQQ220325P00014500,14.5,0.10988336402701038,0.23,0.05,0.4,1.5217391304347827,-0.17825,1.30265,0.015862068965517243,17.02,0.044812768569674644,False,0.0,23.0,5.0,0.0,23.0,5.0,1450.0,0.0034482758620689655,0.82175
ARQQ,2022-03-21,2022-03-25,4,CSP,0.02,16.29,ARQQ220325P00014500,14.5,0.10988336402701038,0.23,0.05,0.4,1.5217391304347827,-0.17825,1.30265,0.015862068965517243,17.02,0.044812768569674644,False,0.0,23.0,5.0,0.0,23.0,5.0,1450.0,0.0034482758620689655,0.82175
ARQQ,2022-03-21,2022-03-25,4,CSP,0.025,16.29,ARQQ220325P00015000,15.0,0.07918968692449346,0.38,0.1,0.65,1.4473684210526316,-0.25651,1.35143,0.025333333333333333,17.02,0.044812768569674644,False,0.0,38.0,10.0,0.0,38.0,10.0,1500.0,0.006666666666666667,0.74349
ARQQ,2022-03-21,2022-03-25,4,CSP,0.03,16.29,ARQQ220325P00015500,15.5,0.04849600982197666,0.52,0.35,0.7,0.673076923076923,-0.3317,1.2929,0.03354838709677419,17.02,0.044812768569674644,False,0.0,52.0,35.0,0.0,52.0,35.0,1550.0,0.02258064516129032,0.6683
